order_date,sales,year,month,day,day_name,day_of_week,date_is_weekend
2014-12-23,207.24,2014,12,23,Tuesday,1,0
2014-12-22,274.096,2014,12,22,Monday,0,0
2014-10-21,531.382,2014,10,21,Tuesday,1,0
2014-04-29,69.9,2014,4,29,Tuesday,1,0
2014-09-13,561.73,2014,9,13,Saturday,5,1
2014-08-16,853.092,2014,8,16,Saturday,5,1
2014-10-08,23.472,2014,10,8,Wednesday,2,0
2014-07-20,53.344,2014,7,20,Sunday,6,1
2014-04-12,39.68,2014,4,12,Saturday,5,1
2014-10-18,63.304,2014,10,18,Saturday,5,1
2014-10-15,15.384,2014,10,15,Wednesday,2,0
2014-12-01,327.56,2014,12,1,Monday,0,0
2014-08-27,244.76,2014,8,27,Wednesday,2,0
2014-12-28,1049.97,2014,12,28,Sunday,6,1
2014-08-31,92.52,2014,8,31,Sunday,6,1
2014-05-24,116.28,2014,5,24,Saturday,5,1
2014-03-24,40.48,2014,3,24,Monday,0,0
2014-05-22,180.93,2014,5,22,Thursday,3,0
2014-07-20,1340.976,2014,7,20,Sunday,6,1
2014-07-25,8319.29,2014,7,25,Friday,4,0
2014-05-26,475.788,2014,5,26,Monday,0,0
2014-12-08,119.32,2014,12,8,Monday,0,0
2014-06-10,491.55,2014,6,10,Tuesday,1,0
2014-09-09,103.6,2014,9,9,Tuesday,1,0
2014-06-17,3290.516,2014,6,17,Tuesday,1,0
2014-11-19,4548.81,2014,11,19,Wednesday,2,0
2014-11-09,1517.574,2014,11,9,Sunday,6,1
2014-09-26,68.53,2014,9,26,Friday,4,0
2014-09-13,5.46,2014,9,13,Saturday,5,1
2014-07-23,992.828,2014,7,23,Wednesday,2,0
2014-03-18,23661.228,2014,3,18,Tuesday,1,0
2014-10-31,2116.506,2014,10,31,Friday,4,0
2014-12-14,6999.96,2014,12,14,Sunday,6,1
2014-09-14,26.128,2014,9,14,Sunday,6,1
2014-05-30,355.455,2014,5,30,Friday,4,0
2014-11-17,479.9,2014,11,17,Monday,0,0
2014-09-08,1166.716,2014,9,8,Monday,0,0
2014-08-30,121.24,2014,8,30,Saturday,5,1
2014-07-25,22.0,2014,7,25,Friday,4,0
2014-01-19,378.594,2014,1,19,Sunday,6,1
2014-06-30,334.768,2014,6,30,Monday,0,0
2014-10-20,211.96,2014,10,20,Monday,0,0
2014-11-03,147.344,2014,11,3,Monday,0,0
2014-09-08,176.284,2014,9,8,Monday,0,0
2014-11-30,150.232,2014,11,30,Sunday,6,1
2014-12-22,216.4,2014,12,22,Monday,0,0
2014-05-30,13.62,2014,5,30,Friday,4,0
2014-09-29,968.3,2014,9,29,Monday,0,0
2014-11-07,36.1,2014,11,7,Friday,4,0
2014-01-23,5.94,2014,1,23,Thursday,3,0
2014-03-24,24.9,2014,3,24,Monday,0,0
2014-04-26,248.568,2014,4,26,Saturday,5,1
2014-07-06,478.48,2014,7,6,Sunday,6,1
2014-09-23,28.8,2014,9,23,Tuesday,1,0
2014-06-04,16.224,2014,6,4,Wednesday,2,0
2014-03-22,388.704,2014,3,22,Saturday,5,1
2014-10-27,22.32,2014,10,27,Monday,0,0
2014-09-23,11.12,2014,9,23,Tuesday,1,0
2014-12-27,946.764,2014,12,27,Saturday,5,1
2014-11-30,6.642,2014,11,30,Sunday,6,1
2014-12-10,117.704,2014,12,10,Wednesday,2,0
2014-03-25,366.786,2014,3,25,Tuesday,1,0
2014-01-20,38.66,2014,1,20,Monday,0,0
2014-05-17,91.68,2014,5,17,Saturday,5,1
2014-11-02,88.776,2014,11,2,Sunday,6,1
2014-11-01,599.896,2014,11,1,Saturday,5,1
2014-12-14,43.016,2014,12,14,Sunday,6,1
2014-01-10,54.83,2014,1,10,Friday,4,0
2014-11-23,62.808,2014,11,23,Sunday,6,1
2014-04-05,770.61,2014,4,5,Saturday,5,1
2014-11-04,35.34,2014,11,4,Tuesday,1,0
2014-01-14,61.96,2014,1,14,Tuesday,1,0
2014-04-04,364.93,2014,4,4,Friday,4,0
2014-09-15,103.936,2014,9,15,Monday,0,0
2014-11-16,273.96,2014,11,16,Sunday,6,1
2014-03-15,370.782,2014,3,15,Saturday,5,1
2014-12-05,250.26,2014,12,5,Friday,4,0
2014-12-31,1573.488,2014,12,31,Wednesday,2,0
2014-07-08,63.882,2014,7,8,Tuesday,1,0
2014-10-10,46.872,2014,10,10,Friday,4,0
2014-08-05,78.12,2014,8,5,Tuesday,1,0
2014-11-19,503.13,2014,11,19,Wednesday,2,0
2014-04-08,499.552,2014,4,8,Tuesday,1,0
2014-12-01,1614.124,2014,12,1,Monday,0,0
2014-04-05,101.728,2014,4,5,Saturday,5,1
2014-11-12,49.632,2014,11,12,Wednesday,2,0
2014-12-05,362.466,2014,12,5,Friday,4,0
2014-11-12,641.024,2014,11,12,Wednesday,2,0
2014-10-14,1885.27,2014,10,14,Tuesday,1,0
2014-12-16,114.2,2014,12,16,Tuesday,1,0
2014-11-14,20.736,2014,11,14,Friday,4,0
2014-08-08,217.352,2014,8,8,Friday,4,0
2014-09-02,239.976,2014,9,2,Tuesday,1,0
2014-06-06,100.24,2014,6,6,Friday,4,0
2014-06-04,440.048,2014,6,4,Wednesday,2,0
2014-09-20,2.816,2014,9,20,Saturday,5,1
2014-10-22,129.92,2014,10,22,Wednesday,2,0
2014-10-13,1549.77,2014,10,13,Monday,0,0
2014-05-11,1212.96,2014,5,11,Sunday,6,1
2014-10-05,99.98,2014,10,5,Sunday,6,1
2014-06-30,310.688,2014,6,30,Monday,0,0
2014-09-02,1793.98,2014,9,2,Tuesday,1,0
2014-08-01,19.752,2014,8,1,Friday,4,0
2014-12-29,57.266,2014,12,29,Monday,0,0
2014-10-05,91.92,2014,10,5,Sunday,6,1
2014-05-21,711.68,2014,5,21,Wednesday,2,0
2014-11-01,75.16,2014,11,1,Saturday,5,1
2014-03-14,583.358,2014,3,14,Friday,4,0
2014-07-05,4.368,2014,7,5,Saturday,5,1
2014-02-18,12.624,2014,2,18,Tuesday,1,0
2014-12-27,521.92,2014,12,27,Saturday,5,1
2014-07-01,19.92,2014,7,1,Tuesday,1,0
2014-10-04,110.098,2014,10,4,Saturday,5,1
2014-11-03,6.72,2014,11,3,Monday,0,0
2014-04-06,436.488,2014,4,6,Sunday,6,1
2014-11-24,1537.544,2014,11,24,Monday,0,0
2014-12-16,1015.816,2014,12,16,Tuesday,1,0
2014-08-12,286.65,2014,8,12,Tuesday,1,0
2014-09-21,451.284,2014,9,21,Sunday,6,1
2014-10-03,258.279,2014,10,3,Friday,4,0
2014-11-29,606.32,2014,11,29,Saturday,5,1
2014-12-02,463.04,2014,12,2,Tuesday,1,0
2014-12-23,619.848,2014,12,23,Tuesday,1,0
2014-02-17,54.208,2014,2,17,Monday,0,0
2014-12-13,2.92,2014,12,13,Saturday,5,1
2014-12-07,164.88,2014,12,7,Sunday,6,1
2014-04-12,1840.043,2014,4,12,Saturday,5,1
2014-10-29,2735.952,2014,10,29,Wednesday,2,0
2014-08-11,375.34,2014,8,11,Monday,0,0
2014-08-08,423.28,2014,8,8,Friday,4,0
2014-11-21,101.57,2014,11,21,Friday,4,0
2014-08-23,49.568,2014,8,23,Saturday,5,1
2014-12-21,1897.92,2014,12,21,Sunday,6,1
2014-06-22,1106.77,2014,6,22,Sunday,6,1
2014-04-16,39.072,2014,4,16,Wednesday,2,0
2014-10-19,306.112,2014,10,19,Sunday,6,1
2014-05-04,27.46,2014,5,4,Sunday,6,1
2014-12-06,42.208,2014,12,6,Saturday,5,1
2014-11-03,11.64,2014,11,3,Monday,0,0
2014-11-11,545.928,2014,11,11,Tuesday,1,0
2014-03-03,19.456,2014,3,3,Monday,0,0
2014-05-12,700.056,2014,5,12,Monday,0,0
2014-04-30,47.79,2014,4,30,Wednesday,2,0
2014-09-22,693.992,2014,9,22,Monday,0,0
2014-08-12,457.744,2014,8,12,Tuesday,1,0
2014-12-24,30.36,2014,12,24,Wednesday,2,0
2014-06-17,62.016,2014,6,17,Tuesday,1,0
2014-05-26,576.234,2014,5,26,Monday,0,0
2014-09-20,31.68,2014,9,20,Saturday,5,1
2014-02-27,19.456,2014,2,27,Thursday,3,0
2014-03-07,309.592,2014,3,7,Friday,4,0
2014-12-20,694.534,2014,12,20,Saturday,5,1
2014-09-19,7.16,2014,9,19,Friday,4,0
2014-08-08,155.456,2014,8,8,Friday,4,0
2014-06-28,6.08,2014,6,28,Saturday,5,1
2014-01-13,1679.749,2014,1,13,Monday,0,0
2014-07-20,112.542,2014,7,20,Sunday,6,1
2014-03-16,471.92,2014,3,16,Sunday,6,1
2014-03-14,13.94,2014,3,14,Friday,4,0
2014-12-31,53.67,2014,12,31,Wednesday,2,0
2014-09-02,90.61,2014,9,2,Tuesday,1,0
2014-07-05,514.03,2014,7,5,Saturday,5,1
2014-10-03,265.784,2014,10,3,Friday,4,0
2014-10-11,465.488,2014,10,11,Saturday,5,1
2014-05-26,225.296,2014,5,26,Monday,0,0
2014-04-21,16.52,2014,4,21,Monday,0,0
2014-09-22,210.13,2014,9,22,Monday,0,0
2014-11-19,682.91,2014,11,19,Wednesday,2,0
2014-09-02,559.71,2014,9,2,Tuesday,1,0
2014-03-11,108.92,2014,3,11,Tuesday,1,0
2014-11-10,807.686,2014,11,10,Monday,0,0
2014-03-17,25.184,2014,3,17,Monday,0,0
2014-04-19,129.33,2014,4,19,Saturday,5,1
2014-11-24,151.72,2014,11,24,Monday,0,0
2014-05-09,158.71,2014,5,9,Friday,4,0
2014-07-26,111.93,2014,7,26,Saturday,5,1
2014-09-14,149.56,2014,9,14,Sunday,6,1
2014-11-07,725.332,2014,11,7,Friday,4,0
2014-06-25,447.84,2014,6,25,Wednesday,2,0
2014-09-30,15.24,2014,9,30,Tuesday,1,0
2014-06-06,1158.448,2014,6,6,Friday,4,0
2014-11-23,23.472,2014,11,23,Sunday,6,1
2014-12-07,105.52,2014,12,7,Sunday,6,1
2014-05-10,201.73,2014,5,10,Saturday,5,1
2014-11-28,183.61,2014,11,28,Friday,4,0
2014-06-24,4.272,2014,6,24,Tuesday,1,0
2014-11-17,670.378,2014,11,17,Monday,0,0
2014-09-19,5.67,2014,9,19,Friday,4,0
2014-11-16,5.22,2014,11,16,Sunday,6,1
2014-04-30,1000.95,2014,4,30,Wednesday,2,0
2014-12-20,190.848,2014,12,20,Saturday,5,1
2014-06-09,134.6,2014,6,9,Monday,0,0
2014-04-02,177.68,2014,4,2,Wednesday,2,0
2014-05-05,45.248,2014,5,5,Monday,0,0
2014-09-14,4283.792,2014,9,14,Sunday,6,1
2014-07-01,581.104,2014,7,1,Tuesday,1,0
2014-11-18,392.94,2014,11,18,Tuesday,1,0
2014-08-09,13.809,2014,8,9,Saturday,5,1
2014-07-12,554.166,2014,7,12,Saturday,5,1
2014-11-14,32.4,2014,11,14,Friday,4,0
2014-03-30,714.966,2014,3,30,Sunday,6,1
2014-10-26,447.88,2014,10,26,Sunday,6,1
2014-11-14,24.24,2014,11,14,Friday,4,0
2014-08-01,5.68,2014,8,1,Friday,4,0
2014-01-13,1287.26,2014,1,13,Monday,0,0
2014-12-27,62.968,2014,12,27,Saturday,5,1
2014-12-19,832.138,2014,12,19,Friday,4,0
2014-11-28,14.67,2014,11,28,Friday,4,0
2014-11-24,646.2,2014,11,24,Monday,0,0
2014-03-21,3769.56,2014,3,21,Friday,4,0
2014-09-08,116.85,2014,9,8,Monday,0,0
2014-12-20,192.186,2014,12,20,Saturday,5,1
2014-11-11,1167.296,2014,11,11,Tuesday,1,0
2014-12-27,767.214,2014,12,27,Saturday,5,1
2014-11-18,1109.372,2014,11,18,Tuesday,1,0
2014-07-11,1368.62,2014,7,11,Friday,4,0
2014-09-23,139.44,2014,9,23,Tuesday,1,0
2014-09-23,44.34,2014,9,23,Tuesday,1,0
2014-10-14,2003.12,2014,10,14,Tuesday,1,0
2014-06-03,210.176,2014,6,3,Tuesday,1,0
2014-07-14,111.05,2014,7,14,Monday,0,0
2014-11-18,181.788,2014,11,18,Tuesday,1,0
2014-05-18,165.168,2014,5,18,Sunday,6,1
2014-12-28,99.136,2014,12,28,Sunday,6,1
2014-04-02,1220.67,2014,4,2,Wednesday,2,0
2014-09-26,143.952,2014,9,26,Friday,4,0
2014-06-25,344.92,2014,6,25,Wednesday,2,0
2014-11-25,371.52,2014,11,25,Tuesday,1,0
2014-10-13,264.92,2014,10,13,Monday,0,0
2014-03-23,9.912,2014,3,23,Sunday,6,1
2014-12-03,25.92,2014,12,3,Wednesday,2,0
2014-02-20,12.96,2014,2,20,Thursday,3,0
2014-11-12,7.872,2014,11,12,Wednesday,2,0
2014-11-04,4807.372,2014,11,4,Tuesday,1,0
2014-11-11,1639.496,2014,11,11,Tuesday,1,0
2014-07-09,24.72,2014,7,9,Wednesday,2,0
2014-12-27,4.984,2014,12,27,Saturday,5,1
2014-09-01,34.752,2014,9,1,Monday,0,0
2014-12-29,48.36,2014,12,29,Monday,0,0
2014-02-21,8.85,2014,2,21,Friday,4,0
2014-02-15,21.36,2014,2,15,Saturday,5,1
2014-11-03,1395.673,2014,11,3,Monday,0,0
2014-04-07,259.29,2014,4,7,Monday,0,0
2014-06-29,32.76,2014,6,29,Sunday,6,1
2014-05-31,773.7,2014,5,31,Saturday,5,1
2014-05-07,1091.35,2014,5,7,Wednesday,2,0
2014-12-05,433.56,2014,12,5,Friday,4,0
2014-05-05,40.54,2014,5,5,Monday,0,0
2014-08-09,1310.336,2014,8,9,Saturday,5,1
2014-07-11,164.85,2014,7,11,Friday,4,0
2014-10-29,77.86,2014,10,29,Wednesday,2,0
2014-08-20,421.372,2014,8,20,Wednesday,2,0
2014-12-30,39.128,2014,12,30,Tuesday,1,0
2014-09-20,587.14,2014,9,20,Saturday,5,1
2014-06-20,1353.5296,2014,6,20,Friday,4,0
2014-03-11,18.784,2014,3,11,Tuesday,1,0
2014-10-04,589.41,2014,10,4,Saturday,5,1
2014-04-25,2061.01,2014,4,25,Friday,4,0
2014-12-27,107.346,2014,12,27,Saturday,5,1
2014-11-14,80.624,2014,11,14,Friday,4,0
2014-05-13,55.5,2014,5,13,Tuesday,1,0
2014-01-06,4374.88,2014,1,6,Monday,0,0
2014-11-24,111.79,2014,11,24,Monday,0,0
2014-11-27,199.9,2014,11,27,Thursday,3,0
2014-04-13,7.83,2014,4,13,Sunday,6,1
2014-08-09,193.936,2014,8,9,Saturday,5,1
2014-01-20,708.616,2014,1,20,Monday,0,0
2014-01-26,152.64,2014,1,26,Sunday,6,1
2014-09-19,887.103,2014,9,19,Friday,4,0
2014-07-19,6.096,2014,7,19,Saturday,5,1
2014-11-01,65.8,2014,11,1,Saturday,5,1
2014-03-01,513.861,2014,3,1,Saturday,5,1
2014-02-11,535.27,2014,2,11,Tuesday,1,0
2014-12-26,191.88,2014,12,26,Friday,4,0
2014-12-12,4630.5105,2014,12,12,Friday,4,0
2014-09-08,75.64,2014,9,8,Monday,0,0
2014-09-21,32.16,2014,9,21,Sunday,6,1
2014-11-26,1122.968,2014,11,26,Wednesday,2,0
2014-07-26,2656.716,2014,7,26,Saturday,5,1
2014-03-30,49.65,2014,3,30,Sunday,6,1
2014-03-05,705.562,2014,3,5,Wednesday,2,0
2014-06-06,63.381,2014,6,6,Friday,4,0
2014-12-19,372.12,2014,12,19,Friday,4,0
2014-04-19,76.14,2014,4,19,Saturday,5,1
2014-07-27,276.28,2014,7,27,Sunday,6,1
2014-12-09,28.836,2014,12,9,Tuesday,1,0
2014-10-20,426.942,2014,10,20,Monday,0,0
2014-08-09,2060.744,2014,8,9,Saturday,5,1
2014-08-29,709.0425,2014,8,29,Friday,4,0
2014-04-06,687.45,2014,4,6,Sunday,6,1
2014-10-21,36.36,2014,10,21,Tuesday,1,0
2015-05-14,1452.7875,2015,5,14,Thursday,3,0
2015-04-13,85.92,2015,4,13,Monday,0,0
2015-05-17,87.1,2015,5,17,Sunday,6,1
2015-11-20,258.018,2015,11,20,Friday,4,0
2015-11-22,11.61,2015,11,22,Sunday,6,1
2015-09-25,17.48,2015,9,25,Friday,4,0
2015-11-02,109.764,2015,11,2,Monday,0,0
2015-12-19,128.36,2015,12,19,Saturday,5,1
2015-09-15,150.76,2015,9,15,Tuesday,1,0
2015-05-16,255.968,2015,5,16,Saturday,5,1
2015-05-31,234.516,2015,5,31,Sunday,6,1
2015-04-06,47.952,2015,4,6,Monday,0,0
2015-04-09,370.14,2015,4,9,Thursday,3,0
2015-02-09,20.8,2015,2,9,Monday,0,0
2015-12-05,74.048,2015,12,5,Saturday,5,1
2015-02-10,77.24,2015,2,10,Tuesday,1,0
2015-09-18,443.92,2015,9,18,Friday,4,0
2015-08-27,150.22,2015,8,27,Thursday,3,0
2015-06-09,175.32,2015,6,9,Tuesday,1,0
2015-12-27,1568.862,2015,12,27,Sunday,6,1
2015-11-27,283.92,2015,11,27,Friday,4,0
2015-09-04,9.762,2015,9,4,Friday,4,0
2015-09-12,193.26,2015,9,12,Saturday,5,1
2015-09-21,199.74,2015,9,21,Monday,0,0
2015-09-22,763.508,2015,9,22,Tuesday,1,0
2015-10-12,1668.988,2015,10,12,Monday,0,0
2015-03-01,200.736,2015,3,1,Sunday,6,1
2015-08-24,3747.93,2015,8,24,Monday,0,0
2015-09-15,1918.79,2015,9,15,Tuesday,1,0
2015-04-18,106.5,2015,4,18,Saturday,5,1
2015-11-21,18.176,2015,11,21,Saturday,5,1
2015-05-21,24.588,2015,5,21,Thursday,3,0
2015-11-07,190.72,2015,11,7,Saturday,5,1
2015-04-05,263.78,2015,4,5,Sunday,6,1
2015-09-07,806.409,2015,9,7,Monday,0,0
2015-09-27,42.32,2015,9,27,Sunday,6,1
2015-02-03,74.52,2015,2,3,Tuesday,1,0
2015-07-24,525.95,2015,7,24,Friday,4,0
2015-05-30,529.14,2015,5,30,Saturday,5,1
2015-12-08,119.96,2015,12,8,Tuesday,1,0
2015-04-30,54.45,2015,4,30,Thursday,3,0
2015-12-01,13.9,2015,12,1,Tuesday,1,0
2015-06-28,260.31,2015,6,28,Sunday,6,1
2015-03-26,74.352,2015,3,26,Thursday,3,0
2015-09-24,1173.03,2015,9,24,Thursday,3,0
2015-12-27,284.44,2015,12,27,Sunday,6,1
2015-09-25,899.91,2015,9,25,Friday,4,0
2015-08-09,687.4,2015,8,9,Sunday,6,1
2015-11-05,19.824,2015,11,5,Thursday,3,0
2015-02-06,176.63,2015,2,6,Friday,4,0
2015-03-01,95.84,2015,3,1,Sunday,6,1
2015-06-13,3.424,2015,6,13,Saturday,5,1
2015-06-12,55.984,2015,6,12,Friday,4,0
2015-02-27,599.9,2015,2,27,Friday,4,0
2015-01-04,192.22,2015,1,4,Sunday,6,1
2015-05-29,85.056,2015,5,29,Friday,4,0
2015-12-11,730.038,2015,12,11,Friday,4,0
2015-05-01,84.556,2015,5,1,Friday,4,0
2015-10-02,57.504,2015,10,2,Friday,4,0
2015-01-02,115.4,2015,1,2,Friday,4,0
2015-09-01,1388.46,2015,9,1,Tuesday,1,0
2015-03-30,366.744,2015,3,30,Monday,0,0
2015-06-13,976.29,2015,6,13,Saturday,5,1
2015-11-13,723.164,2015,11,13,Friday,4,0
2015-09-15,139.216,2015,9,15,Tuesday,1,0
2015-09-05,43.0,2015,9,5,Saturday,5,1
2015-11-01,38.528,2015,11,1,Sunday,6,1
2015-11-06,11.481,2015,11,6,Friday,4,0
2015-11-24,383.61,2015,11,24,Tuesday,1,0
2015-03-29,17.64,2015,3,29,Sunday,6,1
2015-09-24,39.98,2015,9,24,Thursday,3,0
2015-11-07,1361.631,2015,11,7,Saturday,5,1
2015-09-07,41.374,2015,9,7,Monday,0,0
2015-10-18,100.86,2015,10,18,Sunday,6,1
2015-03-08,2531.88,2015,3,8,Sunday,6,1
2015-11-08,11.65,2015,11,8,Sunday,6,1
2015-11-21,697.8208,2015,11,21,Saturday,5,1
2015-02-18,96.604,2015,2,18,Wednesday,2,0
2015-10-25,79.36,2015,10,25,Sunday,6,1
2015-03-02,112.04,2015,3,2,Monday,0,0
2015-06-23,268.4,2015,6,23,Tuesday,1,0
2015-12-10,53.088,2015,12,10,Thursday,3,0
2015-04-16,12.576,2015,4,16,Thursday,3,0
2015-04-13,721.488,2015,4,13,Monday,0,0
2015-09-25,1044.63,2015,9,25,Friday,4,0
2015-12-11,10.332,2015,12,11,Friday,4,0
2015-03-20,51.84,2015,3,20,Friday,4,0
2015-09-28,18.128,2015,9,28,Monday,0,0
2015-07-10,39.92,2015,7,10,Friday,4,0
2015-11-21,39.608,2015,11,21,Saturday,5,1
2015-12-18,6.848,2015,12,18,Friday,4,0
2015-04-21,893.09,2015,4,21,Tuesday,1,0
2015-11-30,106.88,2015,11,30,Monday,0,0
2015-03-08,3.408,2015,3,8,Sunday,6,1
2015-08-28,470.36,2015,8,28,Friday,4,0
2015-05-03,665.88,2015,5,3,Sunday,6,1
2015-11-01,301.96,2015,11,1,Sunday,6,1
2015-11-08,81.135,2015,11,8,Sunday,6,1
2015-08-29,246.5,2015,8,29,Saturday,5,1
2015-01-05,90.168,2015,1,5,Monday,0,0
2015-07-06,896.38,2015,7,6,Monday,0,0
2015-09-10,106.68,2015,9,10,Thursday,3,0
2015-03-05,479.026,2015,3,5,Thursday,3,0
2015-12-19,25.488,2015,12,19,Saturday,5,1
2015-04-20,180.96,2015,4,20,Monday,0,0
2015-10-23,546.792,2015,10,23,Friday,4,0
2015-12-31,487.984,2015,12,31,Thursday,3,0
2015-11-21,508.11,2015,11,21,Saturday,5,1
2015-11-08,750.93,2015,11,8,Sunday,6,1
2015-12-31,596.48,2015,12,31,Thursday,3,0
2015-03-05,976.347,2015,3,5,Thursday,3,0
2015-09-18,2503.82,2015,9,18,Friday,4,0
2015-01-26,182.72,2015,1,26,Monday,0,0
2015-12-15,1055.142,2015,12,15,Tuesday,1,0
2015-05-25,467.04,2015,5,25,Monday,0,0
2015-10-10,45.36,2015,10,10,Saturday,5,1
2015-10-25,450.09,2015,10,25,Sunday,6,1
2015-05-08,5.248,2015,5,8,Friday,4,0
2015-11-29,1126.83,2015,11,29,Sunday,6,1
2015-12-03,53.232,2015,12,3,Thursday,3,0
2015-12-04,8.226,2015,12,4,Friday,4,0
2015-10-29,244.24,2015,10,29,Thursday,3,0
2015-12-01,41.62,2015,12,1,Tuesday,1,0
2015-03-09,4.608,2015,3,9,Monday,0,0
2015-03-02,787.53,2015,3,2,Monday,0,0
2015-05-04,946.344,2015,5,4,Monday,0,0
2015-03-17,48.84,2015,3,17,Tuesday,1,0
2015-04-04,210.992,2015,4,4,Saturday,5,1
2015-09-07,671.93,2015,9,7,Monday,0,0
2015-10-16,824.97,2015,10,16,Friday,4,0
2015-12-05,419.726,2015,12,5,Saturday,5,1
2015-11-17,1971.46,2015,11,17,Tuesday,1,0
2015-12-12,325.7,2015,12,12,Saturday,5,1
2015-10-23,186.672,2015,10,23,Friday,4,0
2015-11-20,344.372,2015,11,20,Friday,4,0
2015-06-09,113.1,2015,6,9,Tuesday,1,0
2015-07-31,52.59,2015,7,31,Friday,4,0
2015-12-01,2676.672,2015,12,1,Tuesday,1,0
2015-12-26,51.588,2015,12,26,Saturday,5,1
2015-07-09,129.52,2015,7,9,Thursday,3,0
2015-04-11,513.73,2015,4,11,Saturday,5,1
2015-11-13,115.296,2015,11,13,Friday,4,0
2015-07-18,519.96,2015,7,18,Saturday,5,1
2015-02-18,9.24,2015,2,18,Wednesday,2,0
2015-08-17,52.2,2015,8,17,Monday,0,0
2015-02-27,20.451,2015,2,27,Friday,4,0
2015-05-29,366.666,2015,5,29,Friday,4,0
2015-11-23,386.488,2015,11,23,Monday,0,0
2015-09-26,50.0,2015,9,26,Saturday,5,1
2015-02-06,5.28,2015,2,6,Friday,4,0
2015-08-31,1966.557,2015,8,31,Monday,0,0
2015-11-28,74.128,2015,11,28,Saturday,5,1
2015-07-02,27.504,2015,7,2,Thursday,3,0
2015-12-25,1230.5,2015,12,25,Friday,4,0
2015-03-19,4607.27,2015,3,19,Thursday,3,0
2015-06-19,5.904,2015,6,19,Friday,4,0
2015-11-11,542.178,2015,11,11,Wednesday,2,0
2015-11-08,10.476,2015,11,8,Sunday,6,1
2015-08-13,50.8,2015,8,13,Thursday,3,0
2015-10-11,31.95,2015,10,11,Sunday,6,1
2015-03-16,171.96,2015,3,16,Monday,0,0
2015-05-03,1058.188,2015,5,3,Sunday,6,1
2015-06-28,627.664,2015,6,28,Sunday,6,1
2015-08-05,72.65,2015,8,5,Wednesday,2,0
2015-11-20,155.16,2015,11,20,Friday,4,0
2015-08-31,58.32,2015,8,31,Monday,0,0
2015-12-21,78.192,2015,12,21,Monday,0,0
2015-04-04,1273.606,2015,4,4,Saturday,5,1
2015-10-10,8.016,2015,10,10,Saturday,5,1
2015-04-25,206.43,2015,4,25,Saturday,5,1
2015-09-22,204.6,2015,9,22,Tuesday,1,0
2015-07-12,307.168,2015,7,12,Sunday,6,1
2015-08-02,277.5,2015,8,2,Sunday,6,1
2015-12-10,25.488,2015,12,10,Thursday,3,0
2015-08-27,5.104,2015,8,27,Thursday,3,0
2015-03-19,105.688,2015,3,19,Thursday,3,0
2015-09-24,97.684,2015,9,24,Thursday,3,0
2015-11-01,2220.06,2015,11,1,Sunday,6,1
2015-12-25,1293.468,2015,12,25,Friday,4,0
2015-11-15,270.356,2015,11,15,Sunday,6,1
2015-09-03,238.152,2015,9,3,Thursday,3,0
2015-11-09,10.74,2015,11,9,Monday,0,0
2015-07-16,2048.856,2015,7,16,Thursday,3,0
2015-09-04,7.656,2015,9,4,Friday,4,0
2015-11-12,792.508,2015,11,12,Thursday,3,0
2015-08-24,14.91,2015,8,24,Monday,0,0
2015-10-19,188.23,2015,10,19,Monday,0,0
2015-05-08,8.352,2015,5,8,Friday,4,0
2015-12-14,29.22,2015,12,14,Monday,0,0
2015-07-13,1952.808,2015,7,13,Monday,0,0
2015-03-13,141.96,2015,3,13,Friday,4,0
2015-10-13,371.66,2015,10,13,Tuesday,1,0
2015-08-23,59.848,2015,8,23,Sunday,6,1
2015-11-13,84.96,2015,11,13,Friday,4,0
2015-11-08,5850.514,2015,11,8,Sunday,6,1
2015-02-08,107.982,2015,2,8,Sunday,6,1
2015-10-05,75.04,2015,10,5,Monday,0,0
2015-06-05,10.56,2015,6,5,Friday,4,0
2015-10-01,334.43,2015,10,1,Thursday,3,0
2015-12-19,6.912,2015,12,19,Saturday,5,1
2015-04-25,21.34,2015,4,25,Saturday,5,1
2015-11-21,208.008,2015,11,21,Saturday,5,1
2015-09-13,1716.16,2015,9,13,Sunday,6,1
2015-12-10,56.3,2015,12,10,Thursday,3,0
2015-04-18,209.55,2015,4,18,Saturday,5,1
2015-11-13,810.2,2015,11,13,Friday,4,0
2015-09-19,61.96,2015,9,19,Saturday,5,1
2015-09-14,25.9,2015,9,14,Monday,0,0
2015-06-26,535.36,2015,6,26,Friday,4,0
2015-06-25,413.942,2015,6,25,Thursday,3,0
2015-02-15,627.48,2015,2,15,Sunday,6,1
2015-07-06,11.12,2015,7,6,Monday,0,0
2015-11-20,205.376,2015,11,20,Friday,4,0
2015-04-09,17.94,2015,4,9,Thursday,3,0
2015-01-28,4297.644,2015,1,28,Wednesday,2,0
2015-05-02,167.232,2015,5,2,Saturday,5,1
2015-07-05,12.158,2015,7,5,Sunday,6,1
2015-04-14,35.208,2015,4,14,Tuesday,1,0
2015-02-14,652.414,2015,2,14,Saturday,5,1
2015-11-08,4404.9,2015,11,8,Sunday,6,1
2015-12-27,1228.9532,2015,12,27,Sunday,6,1
2015-11-08,376.97,2015,11,8,Sunday,6,1
2015-09-10,353.88,2015,9,10,Thursday,3,0
2015-09-21,1132.84,2015,9,21,Monday,0,0
2015-12-23,194.32,2015,12,23,Wednesday,2,0
2015-03-22,598.352,2015,3,22,Sunday,6,1
